reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_text,text_caseFolding,text_tokenized,text_stopwords,final_text,compound_score,label
e823b2d0-7ba5-4eb2-9bf8-6f56780a4994,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I really like this game but there's bad people:(.,5,0,2.691.868,2025-09-23 10:41:15,,,2.691.868,I really like this game but theres bad people,i really like this game but theres bad people,"['i', 'really', 'like', 'this', 'game', 'but', 'theres', 'bad', 'people']","['really', 'like', 'game', 'theres', 'bad', 'people']",really like game theres bad people,-0.1796,neutral
9eaaa3c6-cef8-40c6-9ca5-d016fc5310c3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This game is very good no bugs just no bugs which is good and I played this like 2024 I still didn't find issues in this game,5,0,,2025-09-23 10:40:51,,,,This game is very good no bugs just no bugs which is good and I played this like  I still didnt find issues in this game,this game is very good no bugs just no bugs which is good and i played this like  i still didnt find issues in this game,"['this', 'game', 'is', 'very', 'good', 'no', 'bugs', 'just', 'no', 'bugs', 'which', 'is', 'good', 'and', 'i', 'played', 'this', 'like', 'i', 'still', 'didnt', 'find', 'issues', 'in', 'this', 'game']","['game', 'good', 'bugs', 'bugs', 'good', 'played', 'like', 'still', 'didnt', 'find', 'issues', 'game']",game good bugs bugs good played like still didnt find issues game,0.8658,positive
375dc2dd-5e20-47ea-92f5-a390978d14f1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this game is very good 😊👍🏻 like this game,5,0,2.689.880,2025-09-23 10:40:23,,,2.689.880,this game is very good  like this game,this game is very good  like this game,"['this', 'game', 'is', 'very', 'good', 'like', 'this', 'game']","['game', 'good', 'like', 'game']",game good like game,0.6597,positive
38a8f683-3811-459f-b2c7-50cc6e6071de,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I was from 2008 but i was banned,5,0,2.691.868,2025-09-23 10:39:56,,,2.691.868,I was from  but i was banned,i was from  but i was banned,"['i', 'was', 'from', 'but', 'i', 'was', 'banned']",['banned'],banned,-0.4588,negative
56d3ff6e-c3c8-435e-9552-509d0d57b3dd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,roblox is world best game,5,1,2.691.868,2025-09-23 10:39:56,,,2.691.868,roblox is world best game,roblox is world best game,"['roblox', 'is', 'world', 'best', 'game']","['roblox', 'world', 'best', 'game']",roblox world best game,0.6369,positive
a962575f-b1d4-42b1-8938-4ef75d13ed07,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fortnite better,1,0,,2025-09-23 10:39:53,,,,Fortnite better,fortnite better,"['fortnite', 'better']","['fortnite', 'better']",fortnite better,0.4404,positive
60186623-4a00-4d51-ab49-f3f7a6a5f9d5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its such a good app/game there's so many games to choose from my son even went to the world championships and went against 2 youtubers although you don't get your password back when you send your email to them I wish that I could save my data 😢 but I and my son loved the experience that the adventure gave us!!!,5,0,2.689.880,2025-09-23 10:39:38,,,2.689.880,its such a good appgame theres so many games to choose from my son even went to the world championships and went against  youtubers although you dont get your password back when you send your email to them I wish that I could save my data  but I and my son loved the experience that the adventure gave us,its such a good appgame theres so many games to choose from my son even went to the world championships and went against  youtubers although you dont get your password back when you send your email to them i wish that i could save my data  but i and my son loved the experience that the adventure gave us,"['its', 'such', 'a', 'good', 'appgame', 'theres', 'so', 'many', 'games', 'to', 'choose', 'from', 'my', 'son', 'even', 'went', 'to', 'the', 'world', 'championships', 'and', 'went', 'against', 'youtubers', 'although', 'you', 'dont', 'get', 'your', 'password', 'back', 'when', 'you', 'send', 'your', 'email', 'to', 'them', 'i', 'wish', 'that', 'i', 'could', 'save', 'my', 'data', 'but', 'i', 'and', 'my', 'son', 'loved', 'the', 'experience', 'that', 'the', 'adventure', 'gave', 'us']","['good', 'appgame', 'theres', 'many', 'games', 'choose', 'son', 'even', 'went', 'world', 'championships', 'went', 'youtubers', 'although', 'dont', 'get', 'password', 'back', 'send', 'email', 'wish', 'could', 'save', 'data', 'son', 'loved', 'experience', 'adventure', 'gave', 'us']",good appgame theres many games choose son even went world championships went youtubers although dont get password back send email wish could save data son loved experience adventure gave us,0.9531,positive
d1c53b9a-e055-4c1e-b64b-19b8495b436a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bring back the old chat!!!,4,0,,2025-09-23 10:39:08,,,,bring back the old chat,bring back the old chat,"['bring', 'back', 'the', 'old', 'chat']","['bring', 'back', 'old', 'chat']",bring back old chat,0.0,neutral
90d9cf7a-0674-475c-a5a4-3e11d2ed6536,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good my son plays this with his friends but the megabites is a problem it makes it hard to download and a hard part of it and the scammers becasue they make people cry and preds and please lower the amount of megabites thank you,5,0,2.668.660,2025-09-23 10:38:23,,,2.668.660,Good my son plays this with his friends but the megabites is a problem it makes it hard to download and a hard part of it and the scammers becasue they make people cry and preds and please lower the amount of megabites thank you,good my son plays this with his friends but the megabites is a problem it makes it hard to download and a hard part of it and the scammers becasue they make people cry and preds and please lower the amount of megabites thank you,"['good', 'my', 'son', 'plays', 'this', 'with', 'his', 'friends', 'but', 'the', 'megabites', 'is', 'a', 'problem', 'it', 'makes', 'it', 'hard', 'to', 'download', 'and', 'a', 'hard', 'part', 'of', 'it', 'and', 'the', 'scammers', 'becasue', 'they', 'make', 'people', 'cry', 'and', 'preds', 'and', 'please', 'lower', 'the', 'amount', 'of', 'megabites', 'thank', 'you']","['good', 'son', 'plays', 'friends', 'megabites', 'problem', 'makes', 'hard', 'download', 'hard', 'part', 'scammers', 'becasue', 'make', 'people', 'cry', 'preds', 'please', 'lower', 'amount', 'megabites', 'thank']",good son plays friends megabites problem makes hard download hard part scammers becasue make people cry preds please lower amount megabites thank,0.4588,positive
8ca42f28-bc88-4edd-8b0c-7ee8e90f2f75,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,¡!!!!!!!!!!!¡!!!!!!!!!!!VV bad and you'r asking money and robux while i m playing its disturbing me,1,0,,2025-09-23 10:38:12,,,,VV bad and your asking money and robux while i m playing its disturbing me,vv bad and your asking money and robux while i m playing its disturbing me,"['vv', 'bad', 'and', 'your', 'asking', 'money', 'and', 'robux', 'while', 'i', 'm', 'playing', 'its', 'disturbing', 'me']","['vv', 'bad', 'asking', 'money', 'robux', 'playing', 'disturbing']",vv bad asking money robux playing disturbing,-0.7184,negative
fc9c0cb8-7990-442a-8288-0b469d96f77a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This game is vary fun game and also blox fruit in roblox I love it to play always roblox my favourite game 🥰🥰,5,0,2.690.721,2025-09-23 10:37:54,,,2.690.721,This game is vary fun game and also blox fruit in roblox I love it to play always roblox my favourite game,this game is vary fun game and also blox fruit in roblox i love it to play always roblox my favourite game,"['this', 'game', 'is', 'vary', 'fun', 'game', 'and', 'also', 'blox', 'fruit', 'in', 'roblox', 'i', 'love', 'it', 'to', 'play', 'always', 'roblox', 'my', 'favourite', 'game']","['game', 'vary', 'fun', 'game', 'also', 'blox', 'fruit', 'roblox', 'love', 'play', 'always', 'roblox', 'favourite', 'game']",game vary fun game also blox fruit roblox love play always roblox favourite game,0.872,positive
2a912128-8a9c-4669-ba40-b96af09b77ee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The game is very good but has some glitches in mobile and idk but when I log in there,s always a check network issue but have good wifi",3,0,,2025-09-23 10:37:37,,,,The game is very good but has some glitches in mobile and idk but when I log in theres always a check network issue but have good wifi,the game is very good but has some glitches in mobile and idk but when i log in theres always a check network issue but have good wifi,"['the', 'game', 'is', 'very', 'good', 'but', 'has', 'some', 'glitches', 'in', 'mobile', 'and', 'idk', 'but', 'when', 'i', 'log', 'in', 'theres', 'always', 'a', 'check', 'network', 'issue', 'but', 'have', 'good', 'wifi']","['game', 'good', 'glitches', 'mobile', 'idk', 'log', 'theres', 'always', 'check', 'network', 'issue', 'good', 'wifi']",game good glitches mobile idk log theres always check network issue good wifi,0.6597,positive
69449e1e-7cad-46e6-a0a8-6d169a20ca0b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pooopydoopy,5,0,2.689.880,2025-09-23 10:36:28,,,2.689.880,pooopydoopy,pooopydoopy,['pooopydoopy'],['pooopydoopy'],pooopydoopy,0.0,neutral
b8bebf1c-c602-4628-8fa0-aa21867a6dcc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love Roblox but there are some bugs in it soo it's okay I actually like it I try making videos with this game it's kinda fun I see a lot of in them too thx for making it it's fun and great 😃 👍🏻,5,1,2.690.721,2025-09-23 10:35:21,,,2.690.721,I love Roblox but there are some bugs in it soo its okay I actually like it I try making videos with this game its kinda fun I see a lot of in them too thx for making it its fun and great,i love roblox but there are some bugs in it soo its okay i actually like it i try making videos with this game its kinda fun i see a lot of in them too thx for making it its fun and great,"['i', 'love', 'roblox', 'but', 'there', 'are', 'some', 'bugs', 'in', 'it', 'soo', 'its', 'okay', 'i', 'actually', 'like', 'it', 'i', 'try', 'making', 'videos', 'with', 'this', 'game', 'its', 'kinda', 'fun', 'i', 'see', 'a', 'lot', 'of', 'in', 'them', 'too', 'thx', 'for', 'making', 'it', 'its', 'fun', 'and', 'great']","['love', 'roblox', 'bugs', 'soo', 'okay', 'actually', 'like', 'try', 'making', 'videos', 'game', 'kinda', 'fun', 'see', 'lot', 'thx', 'making', 'fun', 'great']",love roblox bugs soo okay actually like try making videos game kinda fun see lot thx making fun great,0.9648,positive
09dd5794-f1ff-4a45-964a-166cc78e0e10,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,awesome 👍👍👍👍👍😎,5,1,,2025-09-23 10:34:28,,,,awesome,awesome,['awesome'],['awesome'],awesome,0.6249,positive
3fba47b8-e6e8-44b2-aded-357ebf9a10ed,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ekadam achcha game tha 10/10,5,0,,2025-09-23 10:34:01,,,,ekadam achcha game tha,ekadam achcha game tha,"['ekadam', 'achcha', 'game', 'tha']","['ekadam', 'achcha', 'game', 'tha']",ekadam achcha game tha,0.0,neutral
8ddf81c3-9bb3-4b0b-b56a-2c8954d3a249,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's sooooooo cool I love Roblox it have every type of games and it's just so good 👍🏼 even my parents are happy that I like Roblox and that I play and it's just WOW so yeah it's so cool.And there's so many games that I don't need to complain cuz there all sort of game.,5,0,2.690.721,2025-09-23 10:33:56,,,2.690.721,its sooooooo cool I love Roblox it have every type of games and its just so good  even my parents are happy that I like Roblox and that I play and its just WOW so yeah its so coolAnd theres so many games that I dont need to complain cuz there all sort of game,its sooooooo cool i love roblox it have every type of games and its just so good  even my parents are happy that i like roblox and that i play and its just wow so yeah its so cooland theres so many games that i dont need to complain cuz there all sort of game,"['its', 'sooooooo', 'cool', 'i', 'love', 'roblox', 'it', 'have', 'every', 'type', 'of', 'games', 'and', 'its', 'just', 'so', 'good', 'even', 'my', 'parents', 'are', 'happy', 'that', 'i', 'like', 'roblox', 'and', 'that', 'i', 'play', 'and', 'its', 'just', 'wow', 'so', 'yeah', 'its', 'so', 'cooland', 'theres', 'so', 'many', 'games', 'that', 'i', 'dont', 'need', 'to', 'complain', 'cuz', 'there', 'all', 'sort', 'of', 'game']","['sooooooo', 'cool', 'love', 'roblox', 'every', 'type', 'games', 'good', 'even', 'parents', 'happy', 'like', 'roblox', 'play', 'wow', 'yeah', 'cooland', 'theres', 'many', 'games', 'dont', 'need', 'complain', 'cuz', 'sort', 'game']",sooooooo cool love roblox every type games good even parents happy like roblox play wow yeah cooland theres many games dont need complain cuz sort game,0.9753,positive
54b1e6e9-ed45-4be6-860f-61c2f008cda4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BEST,5,1,2.689.880,2025-09-23 10:33:54,,,2.689.880,BEST,best,['best'],['best'],best,0.6369,positive
78b4e80b-db1f-4a39-92b4-d15d481f7a72,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I hate it especially when I cant chat anymore,2,0,2.689.880,2025-09-23 10:33:42,,,2.689.880,I hate it especially when I cant chat anymore,i hate it especially when i cant chat anymore,"['i', 'hate', 'it', 'especially', 'when', 'i', 'cant', 'chat', 'anymore']","['hate', 'especially', 'cant', 'chat', 'anymore']",hate especially cant chat anymore,-0.5719,negative
0ed791b5-546e-4ae7-9dbb-16d3461cb0d4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i love this game,5,0,2.691.868,2025-09-23 10:33:37,,,2.691.868,i love this game,i love this game,"['i', 'love', 'this', 'game']","['love', 'game']",love game,0.6369,positive
78b1f390-cccc-407e-bcc0-4c37dde28461,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very cool this is my favorite game now,5,0,2.689.880,2025-09-23 10:33:20,,,2.689.880,very cool this is my favorite game now,very cool this is my favorite game now,"['very', 'cool', 'this', 'is', 'my', 'favorite', 'game', 'now']","['cool', 'favorite', 'game']",cool favorite game,0.6486,positive
9a0a908e-3d38-42f5-a0cd-251b44f8f2d4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's really entertaining and it helps me sometimes reduce stress.,5,0,,2025-09-23 10:32:47,,,,its really entertaining and it helps me sometimes reduce stress,its really entertaining and it helps me sometimes reduce stress,"['its', 'really', 'entertaining', 'and', 'it', 'helps', 'me', 'sometimes', 'reduce', 'stress']","['really', 'entertaining', 'helps', 'sometimes', 'reduce', 'stress']",really entertaining helps sometimes reduce stress,0.5059,positive
d878e9ee-a8d4-44cc-b6de-0e6c6beaa280,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good game,5,0,2.691.868,2025-09-23 10:32:03,,,2.691.868,good game,good game,"['good', 'game']","['good', 'game']",good game,0.4404,positive
cd99dc07-3d0d-4e65-8dbc-e5521933c586,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good game vera level games pleasssss download,5,0,2.691.868,2025-09-23 10:31:44,,,2.691.868,Good game vera level games pleasssss download,good game vera level games pleasssss download,"['good', 'game', 'vera', 'level', 'games', 'pleasssss', 'download']","['good', 'game', 'vera', 'level', 'games', 'pleasssss', 'download']",good game vera level games pleasssss download,0.4404,positive
afe3f3ff-fd80-47d3-8fb5-63ebdafecbd4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this game,4,0,,2025-09-23 10:31:34,,,,I love this game,i love this game,"['i', 'love', 'this', 'game']","['love', 'game']",love game,0.6369,positive
d36927ca-1e41-4aff-94d0-aa6de30f3aaa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best game 🌍,5,0,2.690.721,2025-09-23 10:31:31,,,2.690.721,best game,best game,"['best', 'game']","['best', 'game']",best game,0.6369,positive
487682bc-5f38-41f6-a7c9-f01dc11a77ec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,roblox is soo cool,5,0,2.691.868,2025-09-23 10:30:56,,,2.691.868,roblox is soo cool,roblox is soo cool,"['roblox', 'is', 'soo', 'cool']","['roblox', 'soo', 'cool']",roblox soo cool,0.3182,neutral
cd08b7fa-228d-4c72-b754-db157f9de992,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I hate this game,1,0,2.690.721,2025-09-23 10:30:06,,,2.690.721,I hate this game,i hate this game,"['i', 'hate', 'this', 'game']","['hate', 'game']",hate game,-0.5719,negative
210200fe-4fd2-4f6b-8918-bbdb0ccceec7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,free schlep,1,0,2.690.721,2025-09-23 10:29:56,,,2.690.721,free schlep,free schlep,"['free', 'schlep']","['free', 'schlep']",free schlep,0.5106,positive
aac8cb1d-a224-4ad2-ae83-1e6af795d735,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Everyone should download this game because we can make new friends in it,1,0,2.691.868,2025-09-23 10:29:55,,,2.691.868,Everyone should download this game because we can make new friends in it,everyone should download this game because we can make new friends in it,"['everyone', 'should', 'download', 'this', 'game', 'because', 'we', 'can', 'make', 'new', 'friends', 'in', 'it']","['everyone', 'download', 'game', 'make', 'new', 'friends']",everyone download game make new friends,0.4767,positive
d27439cf-9ca7-4bb6-9242-689f745e38d1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best game I ever play after Free fire,5,0,2.689.880,2025-09-23 10:29:43,,,2.689.880,best game I ever play after Free fire,best game i ever play after free fire,"['best', 'game', 'i', 'ever', 'play', 'after', 'free', 'fire']","['best', 'game', 'ever', 'play', 'free', 'fire']",best game ever play free fire,0.8176,positive
6d348827-48a6-497f-aee7-1349670d262c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,free schlepp,1,0,2.691.868,2025-09-23 10:29:15,,,2.691.868,free schlepp,free schlepp,"['free', 'schlepp']","['free', 'schlepp']",free schlepp,0.5106,positive
18a34ef9-fa44-4133-baee-16ec7bd261ac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i lika it,5,0,2.689.880,2025-09-23 10:29:12,,,2.689.880,i lika it,i lika it,"['i', 'lika', 'it']",['lika'],lika,0.0,neutral
6a49b97f-49f2-4002-84f2-94f5eaa990d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,my id ankitking 1 please my id,5,0,2.691.868,2025-09-23 10:29:06,,,2.691.868,my id ankitking  please my id,my id ankitking  please my id,"['my', 'id', 'ankitking', 'please', 'my', 'id']","['id', 'ankitking', 'please', 'id']",id ankitking please id,0.3182,neutral
01524e87-0345-49d2-8022-ac8e17115864,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this game is so good I like it,5,0,2.690.721,2025-09-23 10:28:55,,,2.690.721,this game is so good I like it,this game is so good i like it,"['this', 'game', 'is', 'so', 'good', 'i', 'like', 'it']","['game', 'good', 'like']",game good like,0.6597,positive
7f89bcac-1cb9-4896-85ff-4f4e356e71f8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sooooooo incredible😜,5,0,2.691.868,2025-09-23 10:28:52,,,2.691.868,sooooooo incredible,sooooooo incredible,"['sooooooo', 'incredible']","['sooooooo', 'incredible']",sooooooo incredible,0.0,neutral
a9eeaf29-ee3f-4256-a909-5a269462c02f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,they should ban predators and spawnidms,1,0,2.689.880,2025-09-23 10:28:17,,,2.689.880,they should ban predators and spawnidms,they should ban predators and spawnidms,"['they', 'should', 'ban', 'predators', 'and', 'spawnidms']","['ban', 'predators', 'spawnidms']",ban predators spawnidms,-0.5574,negative
82d71e29-812b-4011-9cb0-67db54e9dabc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this game is the 2nd best game i have ever played but but but pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls remove p2win system it is making rich people more advantaged,4,0,2.691.868,2025-09-23 10:27:47,,,2.691.868,this game is the nd best game i have ever played but but but pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls remove pwin system it is making rich people more advantaged,this game is the nd best game i have ever played but but but pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls remove pwin system it is making rich people more advantaged,"['this', 'game', 'is', 'the', 'nd', 'best', 'game', 'i', 'have', 'ever', 'played', 'but', 'but', 'but', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'remove', 'pwin', 'system', 'it', 'is', 'making', 'rich', 'people', 'more', 'advantaged']","['game', 'nd', 'best', 'game', 'ever', 'played', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'pls', 'remove', 'pwin', 'system', 'making', 'rich', 'people', 'advantaged']",game nd best game ever played pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls pls remove pwin system making rich people advantaged,0.9623,positive
8f125dca-aae2-46df-8939-0e11b14cadab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"{CHROMEBOOK USER} After I updated the app, it literally won't open! Everytime I try to open the app, it keeps on crashing and says ""Roblox stopped working,"" I tried restarting the app, uninstalling then restalling, clearing cache, making a new account, even factory reseting. None of these worked and I am very dissapointed, please fix this, Roblox.",1,2,2.691.868,2025-09-23 10:26:20,,,2.691.868,CHROMEBOOK USER After I updated the app it literally wont open Everytime I try to open the app it keeps on crashing and says Roblox stopped working I tried restarting the app uninstalling then restalling clearing cache making a new account even factory reseting None of these worked and I am very dissapointed please fix this Roblox,chromebook user after i updated the app it literally wont open everytime i try to open the app it keeps on crashing and says roblox stopped working i tried restarting the app uninstalling then restalling clearing cache making a new account even factory reseting none of these worked and i am very dissapointed please fix this roblox,"['chromebook', 'user', 'after', 'i', 'updated', 'the', 'app', 'it', 'literally', 'wont', 'open', 'everytime', 'i', 'try', 'to', 'open', 'the', 'app', 'it', 'keeps', 'on', 'crashing', 'and', 'says', 'roblox', 'stopped', 'working', 'i', 'tried', 'restarting', 'the', 'app', 'uninstalling', 'then', 'restalling', 'clearing', 'cache', 'making', 'a', 'new', 'account', 'even', 'factory', 'reseting', 'none', 'of', 'these', 'worked', 'and', 'i', 'am', 'very', 'dissapointed', 'please', 'fix', 'this', 'roblox']","['chromebook', 'user', 'updated', 'app', 'literally', 'wont', 'open', 'everytime', 'try', 'open', 'app', 'keeps', 'crashing', 'says', 'roblox', 'stopped', 'working', 'tried', 'restarting', 'app', 'uninstalling', 'restalling', 'clearing', 'cache', 'making', 'new', 'account', 'even', 'factory', 'reseting', 'none', 'worked', 'dissapointed', 'please', 'fix', 'roblox']",chromebook user updated app literally wont open everytime try open app keeps crashing says roblox stopped working tried restarting app uninstalling restalling clearing cache making new account even factory reseting none worked dissapointed please fix roblox,-0.4333,negative
69eecf06-ff96-4b5a-afe0-abe1e8baa0f4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,because of Steel a brainrot,1,0,,2025-09-23 10:26:15,,,,because of Steel a brainrot,because of steel a brainrot,"['because', 'of', 'steel', 'a', 'brainrot']","['steel', 'brainrot']",steel brainrot,0.0,neutral
